city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Plouray,48.1458,-3.3881,France,FR,Bretagne,,1091,1091
Artigueloutan,43.2750,-0.2461,France,FR,Nouvelle-Aquitaine,,1090,1090
Saint-Marcel,47.8042,-2.4189,France,FR,Bretagne,,1090,1090
Barbières,44.9564,5.1408,France,FR,Auvergne-Rhône-Alpes,,1090,1090
Faye-l’Abbesse,46.8303,-0.3539,France,FR,Nouvelle-Aquitaine,,1090,1090
Saint-Antoine-la-Forêt,49.5372,0.4717,France,FR,Normandie,,1089,1089
Couterne,48.5125,-0.4156,France,FR,Normandie,,1089,1089
Villandraut,44.4572,-0.3722,France,FR,Nouvelle-Aquitaine,,1089,1089
Bourg-Saint-Bernard,43.6022,1.7128,France,FR,Occitanie,,1089,1089
Vendémian,43.5817,3.5611,France,FR,Occitanie,,1089,1089
Saint-Agnant-de-Versillat,46.2789,1.5111,France,FR,Nouvelle-Aquitaine,,1089,1089
Chaillac,46.4344,1.2989,France,FR,Centre-Val de Loire,,1089,1089
Saint-Laurent,49.7636,4.7708,France,FR,Grand Est,,1088,1088
Clary,50.0772,3.4000,France,FR,Hauts-de-France,,1088,1088
Morfontaine,49.4444,5.8083,France,FR,Grand Est,,1088,1088
Vaux-en-Beaujolais,46.0561,4.5919,France,FR,Auvergne-Rhône-Alpes,,1088,1088
Saint-Berain-sous-Sanvignes,46.7067,4.2953,France,FR,Bourgogne-Franche-Comté,,1088,1088
Vigny,49.0778,1.9283,France,FR,Île-de-France,,1087,1087
Vendegies-sur-Écaillon,50.2622,3.5114,France,FR,Hauts-de-France,,1087,1087
Gaujac,44.0789,4.5783,France,FR,Occitanie,,1087,1087
Cadours,43.7283,1.0500,France,FR,Occitanie,,1087,1087
Favars,45.2633,1.6778,France,FR,Nouvelle-Aquitaine,,1087,1087
Seissan,43.4922,0.5931,France,FR,Occitanie,,1087,1087
Linguizzetta,42.2639,9.4731,France,FR,Corsica,,1087,1087
Naujac-sur-Mer,45.2544,-1.0250,France,FR,Nouvelle-Aquitaine,,1087,1087
Cheix-en-Retz,47.1817,-1.8156,France,FR,Pays de la Loire,,1086,1086
Vindelle,45.7203,0.1217,France,FR,Nouvelle-Aquitaine,,1086,1086
Vogüé,44.5506,4.4144,France,FR,Auvergne-Rhône-Alpes,,1086,1086
Saint-Victor-de-Morestel,45.6964,5.5033,France,FR,Auvergne-Rhône-Alpes,,1086,1086
Guemps,50.9150,1.9958,France,FR,Hauts-de-France,,1086,1086
Sorcy-Saint-Martin,48.7117,5.6333,France,FR,Grand Est,,1086,1086
Soulgé-sur-Ouette,48.0603,-0.5700,France,FR,Pays de la Loire,,1086,1086
Rannée,47.9242,-1.2406,France,FR,Bretagne,,1086,1086
Laizé,46.3953,4.8061,France,FR,Bourgogne-Franche-Comté,,1085,1085
Gagnières,44.3067,4.1294,France,FR,Occitanie,,1085,1085
Châteauneuf,46.9175,-1.9106,France,FR,Pays de la Loire,,1085,1085
Trans-sur-Erdre,47.4764,-1.3736,France,FR,Pays de la Loire,,1085,1085
Chéraute,43.2314,-0.8683,France,FR,Nouvelle-Aquitaine,,1085,1085
Laroin,43.3044,-0.4417,France,FR,Nouvelle-Aquitaine,,1084,1084
Bonnefamille,45.5961,5.1303,France,FR,Auvergne-Rhône-Alpes,,1084,1084
Chitenay,47.4972,1.3706,France,FR,Centre-Val de Loire,,1084,1084
Poule-les-Écharmeaux,46.1489,4.4572,France,FR,Auvergne-Rhône-Alpes,,1084,1084
Neuvy-le-Roi,47.6036,0.5947,France,FR,Centre-Val de Loire,,1084,1084
Moyrazès,44.3433,2.4394,France,FR,Occitanie,,1084,1084
Kédange-sur-Canner,49.3083,6.3400,France,FR,Grand Est,,1083,1083
Tabanac,44.7206,-0.4056,France,FR,Nouvelle-Aquitaine,,1083,1083
Léré,47.4700,2.8731,France,FR,Centre-Val de Loire,,1083,1083
Anctoville,49.1053,-0.7067,France,FR,Normandie,,1083,1083
Claville,49.0481,1.0194,France,FR,Normandie,,1083,1083
Grazac,45.1875,4.1833,France,FR,Auvergne-Rhône-Alpes,,1083,1083
Pragoulin,46.0542,3.3936,France,FR,Auvergne-Rhône-Alpes,,1083,1083
Saint-Martin-de-Sanzay,47.0811,-0.2008,France,FR,Nouvelle-Aquitaine,,1083,1083
Morienval,49.2981,2.9200,France,FR,Hauts-de-France,,1083,1083
Tourville-sur-Odon,49.1411,-0.5019,France,FR,Normandie,,1082,1082
Marconne,50.3719,2.0511,France,FR,Hauts-de-France,,1082,1082
Tracy-le-Val,49.4894,3.0094,France,FR,Hauts-de-France,,1082,1082
Mouchard,46.9733,5.7972,France,FR,Bourgogne-Franche-Comté,,1082,1082
Isles-lès-Villenoy,48.9111,2.8264,France,FR,Île-de-France,,1082,1082
Talencieux,45.2214,4.7775,France,FR,Auvergne-Rhône-Alpes,,1082,1082
Le Mesnil-sur-Oger,48.9467,4.0219,France,FR,Grand Est,,1082,1082
Saint-Siffret,44.0172,4.4661,France,FR,Occitanie,,1082,1082
Naours,50.0353,2.2764,France,FR,Hauts-de-France,,1082,1082
Morée,47.9031,1.2344,France,FR,Centre-Val de Loire,,1082,1082
Chaumont-sur-Loire,47.4800,1.1856,France,FR,Centre-Val de Loire,,1082,1082
Vermondans,47.3667,6.7500,France,FR,Bourgogne-Franche-Comté,,1081,1081
Basly,49.2794,-0.4231,France,FR,Normandie,,1081,1081
Avèze,43.9714,3.6003,France,FR,Occitanie,,1081,1081
Boussens,43.1758,0.9728,France,FR,Occitanie,,1081,1081
Thil,45.8142,5.0217,France,FR,Auvergne-Rhône-Alpes,,1081,1081
Vélines,44.8589,0.1086,France,FR,Nouvelle-Aquitaine,,1081,1081
Ravenel,49.5156,2.5011,France,FR,Hauts-de-France,,1081,1081
Archettes,48.1247,6.5347,France,FR,Grand Est,,1081,1081
Riquewihr,48.1664,7.2969,France,FR,Grand Est,,1081,1081
Fournès,43.9289,4.6014,France,FR,Occitanie,,1081,1081
Grainville-la-Teinturière,49.7478,0.6408,France,FR,Normandie,,1081,1081
Plounévez-Quintin,48.2900,-3.2317,France,FR,Bretagne,,1081,1081
Saint-Jean-de-Losne,47.1031,5.2639,France,FR,Bourgogne-Franche-Comté,,1080,1080
Aigremont,48.9028,2.0192,France,FR,Île-de-France,,1080,1080
Champanges,46.3711,6.5531,France,FR,Auvergne-Rhône-Alpes,,1080,1080
Saint-Mathieu,45.7067,0.7589,France,FR,Nouvelle-Aquitaine,,1080,1080
Bischwihr,48.0961,7.4369,France,FR,Grand Est,,1079,1079
Rougemont,47.4811,6.3550,France,FR,Bourgogne-Franche-Comté,,1079,1079
Saint-Malo-de-Phily,47.8772,-1.7886,France,FR,Bretagne,,1079,1079
Morvillars,47.5469,6.9333,France,FR,Bourgogne-Franche-Comté,,1078,1078
Durrenbach,48.8964,7.7683,France,FR,Grand Est,,1078,1078
Darney,48.0850,6.0458,France,FR,Grand Est,,1078,1078
Guernes,49.0111,1.6358,France,FR,Île-de-France,,1078,1078
Pépieux,43.2978,2.6792,France,FR,Occitanie,,1078,1078
Audrieu,49.2092,-0.5933,France,FR,Normandie,,1078,1078
Saint-Père,47.4119,2.9603,France,FR,Bourgogne-Franche-Comté,,1078,1078
Cairanne,44.2331,4.9336,France,FR,Provence-Alpes-Côte d’Azur,,1078,1078
Rosiers-d’Égletons,45.3775,2.0081,France,FR,Nouvelle-Aquitaine,,1078,1078
Plumaugat,48.2550,-2.2389,France,FR,Bretagne,,1078,1078
Gondrecourt-le-Château,48.5136,5.5072,France,FR,Grand Est,,1078,1078
Virelade,44.6661,-0.3817,France,FR,Nouvelle-Aquitaine,,1077,1077
Ussy-sur-Marne,48.9553,3.0731,France,FR,Île-de-France,,1077,1077
Harcourt,49.1669,0.7864,France,FR,Normandie,,1077,1077
Tillières-sur-Avre,48.7581,1.0564,France,FR,Normandie,,1077,1077
Pesmes,47.2797,5.5650,France,FR,Bourgogne-Franche-Comté,,1077,1077
Essé,47.9575,-1.4244,France,FR,Bretagne,,1077,1077
Bouère,47.8633,-0.4783,France,FR,Pays de la Loire,,1077,1077
La Chaize-Giraud,46.6481,-1.8169,France,FR,Pays de la Loire,,1076,1076
Saint-Agnin-sur-Bion,45.5406,5.2442,France,FR,Auvergne-Rhône-Alpes,,1076,1076
Écos,49.1589,1.6053,France,FR,Normandie,,1076,1076
Mont-Dol,48.5697,-1.7658,France,FR,Bretagne,,1076,1076
Saint-Menoux,46.5842,3.1608,France,FR,Auvergne-Rhône-Alpes,,1076,1076
Archigny,46.6731,0.6517,France,FR,Nouvelle-Aquitaine,,1076,1076
Chaumont-sur-Tharonne,47.6111,1.9058,France,FR,Centre-Val de Loire,,1076,1076
Vert-en-Drouais,48.7606,1.2947,France,FR,Centre-Val de Loire,,1075,1075
Tresserre,42.5628,2.8300,France,FR,Occitanie,,1075,1075
Parigné-le-Pôlin,47.8506,0.1081,France,FR,Pays de la Loire,,1075,1075
Saint-Martin-des-Tilleuls,46.9739,-1.0511,France,FR,Pays de la Loire,,1075,1075
Fréteval,47.8881,1.2097,France,FR,Centre-Val de Loire,,1075,1075
Saint-Avaugourd-des-Landes,46.5139,-1.4844,France,FR,Pays de la Loire,,1075,1075
Quemper-Guézennec,48.7014,-3.1056,France,FR,Bretagne,,1075,1075
Pionsat,46.1097,2.6931,France,FR,Auvergne-Rhône-Alpes,,1075,1075
Bélesta,42.9036,1.9344,France,FR,Occitanie,,1075,1075
Saint-Hilaire-d’Ozilhan,43.9703,4.5919,France,FR,Occitanie,,1074,1074
Domart-en-Ponthieu,50.0744,2.1253,France,FR,Hauts-de-France,,1074,1074
La Bazouge-du-Désert,48.4431,-1.1050,France,FR,Bretagne,,1074,1074
Arette,43.0956,-0.7167,France,FR,Nouvelle-Aquitaine,,1074,1074
Thiverny,49.2478,2.4322,France,FR,Hauts-de-France,,1073,1073
Anthon,45.7908,5.1697,France,FR,Auvergne-Rhône-Alpes,,1073,1073
Arzacq-Arraziguet,43.5358,-0.4125,France,FR,Nouvelle-Aquitaine,,1073,1073
Collias,43.9539,4.4769,France,FR,Occitanie,,1073,1073
Vitteaux,47.3978,4.5417,France,FR,Bourgogne-Franche-Comté,,1073,1073
Chevanceaux,45.3033,-0.2339,France,FR,Nouvelle-Aquitaine,,1073,1073
Le Girouard,46.5678,-1.5994,France,FR,Pays de la Loire,,1073,1073
Prunay-le-Gillon,48.3653,1.6353,France,FR,Centre-Val de Loire,,1073,1073
Villeneuve-sur-Allier,46.6603,3.2486,France,FR,Auvergne-Rhône-Alpes,,1073,1073
Vinsobres,44.3336,5.0611,France,FR,Auvergne-Rhône-Alpes,,1073,1073
La Vicomté-sur-Rance,48.4886,-1.9822,France,FR,Bretagne,,1072,1072
Moineville,49.2064,5.9436,France,FR,Grand Est,,1072,1072
Tournes,49.7967,4.6369,France,FR,Grand Est,,1072,1072
Foncine-le-Haut,46.6592,6.0733,France,FR,Bourgogne-Franche-Comté,,1072,1072
Mouthe,46.7106,6.1936,France,FR,Bourgogne-Franche-Comté,,1072,1072
Saint-Cernin,45.0586,2.4208,France,FR,Auvergne-Rhône-Alpes,,1072,1072
Saugnacq,44.4067,-0.8269,France,FR,Nouvelle-Aquitaine,,1072,1072
Espondeilhan,43.4400,3.2625,France,FR,Occitanie,,1071,1071
Saint-Blaise-du-Buis,45.3769,5.5183,France,FR,Auvergne-Rhône-Alpes,,1071,1071
Verdun-sur-le-Doubs,46.8961,5.0233,France,FR,Bourgogne-Franche-Comté,,1071,1071
Angerville-la-Martel,49.7617,0.5017,France,FR,Normandie,,1071,1071
Aureilhan,44.2197,-1.2047,France,FR,Nouvelle-Aquitaine,,1071,1071
La Croix-Blanche,44.2947,0.6931,France,FR,Nouvelle-Aquitaine,,1071,1071
Champagnac,45.3564,2.3994,France,FR,Auvergne-Rhône-Alpes,,1071,1071
Saint-Laurent-de-Cerdans,42.3856,2.6133,France,FR,Occitanie,,1071,1071
Thiers-sur-Thève,49.1522,2.5719,France,FR,Hauts-de-France,,1070,1070
Blâmont,48.5897,6.8422,France,FR,Grand Est,,1070,1070
Brenthonne,46.2733,6.3939,France,FR,Auvergne-Rhône-Alpes,,1070,1070
Sillé-le-Philippe,48.1078,0.3522,France,FR,Pays de la Loire,,1070,1070
Chaufour-Notre-Dame,48.0253,0.0750,France,FR,Pays de la Loire,,1070,1070
Le Magny,46.5672,1.9592,France,FR,Centre-Val de Loire,,1070,1070
Boqueho,48.4831,-2.9611,France,FR,Bretagne,,1070,1070
Saintines,49.3064,2.7694,France,FR,Hauts-de-France,,1069,1069
Oinville-sur-Montcient,49.0278,1.8494,France,FR,Île-de-France,,1069,1069
Menthonnex-en-Bornes,46.0528,6.1733,France,FR,Auvergne-Rhône-Alpes,,1069,1069
Rumersheim-le-Haut,47.8519,7.5219,France,FR,Grand Est,,1069,1069
La Celle-Saint-Avant,47.0217,0.6042,France,FR,Centre-Val de Loire,,1069,1069
Talmas,50.0297,2.3264,France,FR,Hauts-de-France,,1069,1069
Agen-d’Aveyron,44.3569,2.6792,France,FR,Occitanie,,1069,1069
Saint-Hilaire-le-Vouhis,46.6875,-1.1306,France,FR,Pays de la Loire,,1069,1069
Allouis,47.1658,2.2269,France,FR,Centre-Val de Loire,,1069,1069
Saint-Aubin-d’Arquenay,49.2622,-0.2886,France,FR,Normandie,,1068,1068
Tenteling,49.1253,6.9386,France,FR,Grand Est,,1068,1068
Plerneuf,48.5147,-2.8850,France,FR,Bretagne,,1068,1068
Sérézin-de-la-Tour,45.5575,5.3442,France,FR,Auvergne-Rhône-Alpes,,1068,1068
Mignières,48.3594,1.4286,France,FR,Centre-Val de Loire,,1068,1068
La Balme-les-Grottes,45.8525,5.3367,France,FR,Auvergne-Rhône-Alpes,,1068,1068
Villematier,43.8289,1.5086,France,FR,Occitanie,,1068,1068
Montauville,48.9008,6.0208,France,FR,Grand Est,,1068,1068
Bouclans,47.2472,6.2364,France,FR,Bourgogne-Franche-Comté,,1068,1068
Ayherre,43.3922,-1.2542,France,FR,Nouvelle-Aquitaine,,1068,1068
Savigny-en-Sancerre,47.4411,2.8092,France,FR,Centre-Val de Loire,,1068,1068
Le Donjon,46.3506,3.7928,France,FR,Auvergne-Rhône-Alpes,,1068,1068
Mézières-en-Drouais,48.7239,1.4253,France,FR,Centre-Val de Loire,,1067,1067
Sassetot-le-Mauconduit,49.8036,0.5283,France,FR,Normandie,,1067,1067
Larnage,45.0969,4.8639,France,FR,Auvergne-Rhône-Alpes,,1067,1067
Coudun,49.4614,2.8144,France,FR,Hauts-de-France,,1067,1067
Trédarzec,48.7869,-3.2003,France,FR,Bretagne,,1067,1067
Teillay,47.8072,-1.5386,France,FR,Bretagne,,1067,1067
Chancenay,48.6703,4.9869,France,FR,Grand Est,,1066,1066
L’Hôpital-le-Grand,45.5933,4.1981,France,FR,Auvergne-Rhône-Alpes,,1066,1066
Les Villards-sur-Thônes,45.9072,6.3658,France,FR,Auvergne-Rhône-Alpes,,1066,1066
Rétaud,45.6778,-0.7272,France,FR,Nouvelle-Aquitaine,,1066,1066
Saint-Christophe-en-Bresse,46.7525,4.9883,France,FR,Bourgogne-Franche-Comté,,1066,1066
Savines-le-Lac,44.5258,6.4050,France,FR,Provence-Alpes-Côte d’Azur,,1066,1066
Cocumont,44.4486,0.0261,France,FR,Nouvelle-Aquitaine,,1066,1066
Montagny,46.0328,4.2358,France,FR,Auvergne-Rhône-Alpes,,1066,1066
Saint-Privat,45.1383,2.0989,France,FR,Nouvelle-Aquitaine,,1066,1066
Therdonne,49.4192,2.1550,France,FR,Hauts-de-France,,1065,1065
Auménancourt-le-Grand,49.3847,4.0686,France,FR,Grand Est,,1065,1065
Saint-Projet,45.7386,0.3606,France,FR,Nouvelle-Aquitaine,,1065,1065
Saint-Thibaud-de-Couz,45.5011,5.8444,France,FR,Auvergne-Rhône-Alpes,,1065,1065
Flavignac,45.7044,1.0922,France,FR,Nouvelle-Aquitaine,,1065,1065
La Valla-en-Gier,45.4158,4.5164,France,FR,Auvergne-Rhône-Alpes,,1065,1065
Sainte-Geneviève-des-Bois,47.8181,2.8183,France,FR,Centre-Val de Loire,,1065,1065
Ferrière-la-Petite,50.2400,4.0222,France,FR,Hauts-de-France,,1064,1064
Muespach-le-Haut,47.5450,7.4031,France,FR,Grand Est,,1064,1064
Gœrsdorf,48.9517,7.7689,France,FR,Grand Est,,1064,1064
Azé,46.4319,4.7606,France,FR,Bourgogne-Franche-Comté,,1064,1064
Nercillac,45.7153,-0.2461,France,FR,Nouvelle-Aquitaine,,1064,1064
Plouégat-Guérand,48.6211,-3.6753,France,FR,Bretagne,,1064,1064
La Chapelle-Gonaguet,45.2308,0.6131,France,FR,Nouvelle-Aquitaine,,1064,1064
Maumusson,47.4828,-1.1056,France,FR,Pays de la Loire,,1064,1064
Marçon,47.7094,0.5114,France,FR,Pays de la Loire,,1064,1064
Les Trois-Moutiers,47.0628,0.0206,France,FR,Nouvelle-Aquitaine,,1064,1064
Lamothe-Capdeville,44.0750,1.3700,France,FR,Occitanie,,1063,1063
Mollans-sur-Ouvèze,44.2364,5.1908,France,FR,Auvergne-Rhône-Alpes,,1063,1063
La Pacaudière,46.1756,3.8675,France,FR,Auvergne-Rhône-Alpes,,1063,1063
Saint-Jean,44.6675,6.2286,France,FR,Provence-Alpes-Côte d’Azur,,1063,1063
Bambiderstroff,49.1028,6.5933,France,FR,Grand Est,,1062,1062
Heudreville-sur-Eure,49.1406,1.1886,France,FR,Normandie,,1062,1062
Michery,48.3094,3.2347,France,FR,Bourgogne-Franche-Comté,,1062,1062
Bernaville,50.1314,2.1636,France,FR,Hauts-de-France,,1062,1062
Blénod-lès-Toul,48.5994,5.8333,France,FR,Grand Est,,1062,1062
Saint-Just,47.7658,-1.9611,France,FR,Bretagne,,1062,1062
Apach,49.4589,6.3747,France,FR,Grand Est,,1061,1061
Caumont,49.3664,0.8956,France,FR,Normandie,,1061,1061
Nointel,49.3747,2.4819,France,FR,Hauts-de-France,,1061,1061
Saint-Lieux-lès-Lavaur,43.7653,1.7597,France,FR,Occitanie,,1061,1061
Flagnac,44.6075,2.2511,France,FR,Occitanie,,1061,1061
Radenac,47.9628,-2.7125,France,FR,Bretagne,,1061,1061
Ligré,47.1122,0.2753,France,FR,Centre-Val de Loire,,1061,1061
Le Grand-Village-Plage,45.8600,-1.2367,France,FR,Nouvelle-Aquitaine,,1060,1060
Tramayes,46.3078,4.6022,France,FR,Bourgogne-Franche-Comté,,1060,1060
Connantre,48.7250,3.9211,France,FR,Grand Est,,1060,1060
Fitou,42.8936,2.9786,France,FR,Occitanie,,1060,1060
Chaource,48.0586,4.1383,France,FR,Grand Est,,1060,1060
Lambres,50.6172,2.3967,France,FR,Hauts-de-France,,1059,1059
Douvres,45.9889,5.3731,France,FR,Auvergne-Rhône-Alpes,,1059,1059
Le Bény-Bocage,48.9369,-0.8392,France,FR,Normandie,,1059,1059
Saint-Gervais-sur-Roubion,44.5831,4.8908,France,FR,Auvergne-Rhône-Alpes,,1059,1059
Wimmenau,48.9122,7.4231,France,FR,Grand Est,,1059,1059
Sainte-Gauburge-Sainte-Colombe,48.7144,0.4303,France,FR,Normandie,,1059,1059
Mesnil-Raoul,49.3967,1.2744,France,FR,Normandie,,1058,1058
Rémering-lès-Puttelange,49.0356,6.9394,France,FR,Grand Est,,1058,1058
Lancrans,46.1244,5.8333,France,FR,Auvergne-Rhône-Alpes,,1058,1058
Villaines-les-Rochers,47.2211,0.4969,France,FR,Centre-Val de Loire,,1058,1058
Prisches,50.0800,3.7667,France,FR,Hauts-de-France,,1058,1058
Fontenailles,48.5533,2.9517,France,FR,Île-de-France,,1058,1058
Montjoie-en-Couserans,43.0017,1.1594,France,FR,Occitanie,,1058,1058
Lusanger,47.6808,-1.5883,France,FR,Pays de la Loire,,1058,1058
Valloire,45.1653,6.4283,France,FR,Auvergne-Rhône-Alpes,,1058,1058
Guémené-sur-Scorff,48.0683,-3.2033,France,FR,Bretagne,,1057,1057
Diesen,49.1778,6.6781,France,FR,Grand Est,,1057,1057
Bruebach,47.6997,7.3597,France,FR,Grand Est,,1057,1057
Pouillé-les-Côteaux,47.4553,-1.1622,France,FR,Pays de la Loire,,1057,1057
Siorac-en-Périgord,44.8214,0.9869,France,FR,Nouvelle-Aquitaine,,1057,1057
Cangey,47.4678,1.0603,France,FR,Centre-Val de Loire,,1057,1057
Vendoeuvres,46.8017,1.3583,France,FR,Centre-Val de Loire,,1057,1057
Saint-Dionisy,43.8047,4.2286,France,FR,Occitanie,,1056,1056
Corbère-les-Cabanes,42.6581,2.6758,France,FR,Occitanie,,1056,1056
Rivières,43.9142,1.9628,France,FR,Occitanie,,1056,1056
Verchain-Maugré,50.2678,3.4767,France,FR,Hauts-de-France,,1056,1056
Saint-Maurice-les-Brousses,45.6994,1.2361,France,FR,Nouvelle-Aquitaine,,1056,1056
Saint-Claud,45.8953,0.4650,France,FR,Nouvelle-Aquitaine,,1056,1056
Rodelle,44.4906,2.6264,France,FR,Occitanie,,1056,1056
Le Monêtier-les-Bains,44.9761,6.5086,France,FR,Provence-Alpes-Côte d’Azur,,1056,1056
Bretteville,49.6561,-1.5206,France,FR,Normandie,,1055,1055
Saint-Piat,48.5478,1.5844,France,FR,Centre-Val de Loire,,1055,1055
Fleuré,46.4772,0.5219,France,FR,Nouvelle-Aquitaine,,1055,1055
Billé,48.2878,-1.2464,France,FR,Bretagne,,1055,1055
Tréglamus,48.5569,-3.2747,France,FR,Bretagne,,1055,1055
Charnay,45.8906,4.6683,France,FR,Auvergne-Rhône-Alpes,,1054,1054
Pendé,50.1597,1.5839,France,FR,Hauts-de-France,,1054,1054
Peyrat-de-Bellac,46.1422,1.0369,France,FR,Nouvelle-Aquitaine,,1054,1054
Cuffy,46.9608,3.0525,France,FR,Centre-Val de Loire,,1054,1054
La Ferté-Saint-Cyr,47.6561,1.6742,France,FR,Centre-Val de Loire,,1054,1054
Trémery,49.2464,6.2244,France,FR,Grand Est,,1053,1053
Kermaria-Sulard,48.7717,-3.3708,France,FR,Bretagne,,1053,1053
Planfoy,45.3831,4.4406,France,FR,Auvergne-Rhône-Alpes,,1053,1053
Bignoux,46.5992,0.4694,France,FR,Nouvelle-Aquitaine,,1053,1053
La Renaudière,47.1206,-1.0597,France,FR,Pays de la Loire,,1053,1053
Thilay,49.8728,4.8072,France,FR,Grand Est,,1053,1053
Pouligny-Saint-Pierre,46.6808,1.0392,France,FR,Centre-Val de Loire,,1053,1053
Souesmes,47.4586,2.1792,France,FR,Centre-Val de Loire,,1053,1053
Kurtzenhouse,48.7400,7.8069,France,FR,Grand Est,,1052,1052
Navarrenx,43.3217,-0.7594,France,FR,Nouvelle-Aquitaine,,1052,1052
Chozeau,45.6964,5.2075,France,FR,Auvergne-Rhône-Alpes,,1052,1052
Thivars,48.3786,1.4506,France,FR,Centre-Val de Loire,,1052,1052
Revel,45.3844,5.0372,France,FR,Auvergne-Rhône-Alpes,,1052,1052
Rougemontiers,49.3586,0.7208,France,FR,Normandie,,1052,1052
La Muraz,46.1233,6.2056,France,FR,Auvergne-Rhône-Alpes,,1052,1052
Le Pin,46.8611,-0.6542,France,FR,Nouvelle-Aquitaine,,1052,1052
Antigny,46.6200,-0.7694,France,FR,Pays de la Loire,,1052,1052
Maurens,44.9353,0.4836,France,FR,Nouvelle-Aquitaine,,1052,1052
Seyches,44.5497,0.3050,France,FR,Nouvelle-Aquitaine,,1052,1052
Chazé-sur-Argos,47.6178,-0.8928,France,FR,Pays de la Loire,,1052,1052
Tennie,48.1081,-0.0758,France,FR,Pays de la Loire,,1052,1052
Artres,50.2933,3.5403,France,FR,Hauts-de-France,,1051,1051
Présilly,46.0931,6.0778,France,FR,Auvergne-Rhône-Alpes,,1051,1051
Sainte-Julie,45.8900,5.2783,France,FR,Auvergne-Rhône-Alpes,,1051,1051
Garlan,48.6011,-3.7572,France,FR,Bretagne,,1051,1051
Sierville,49.5897,1.0361,France,FR,Normandie,,1051,1051
Séchilienne,45.0547,5.8350,France,FR,Auvergne-Rhône-Alpes,,1051,1051
Valleraugue,44.0811,3.6419,France,FR,Occitanie,,1051,1051
Abbévillers,47.4314,6.9183,France,FR,Bourgogne-Franche-Comté,,1050,1050
Ohnenheim,48.1836,7.5072,France,FR,Grand Est,,1050,1050
Sains-Richaumont,49.8239,3.7092,France,FR,Hauts-de-France,,1050,1050
Teurthéville-Hague,49.5828,-1.7281,France,FR,Normandie,,1050,1050
Saint-Même-les-Carrières,45.6456,-0.1425,France,FR,Nouvelle-Aquitaine,,1050,1050
Larré,47.7117,-2.5164,France,FR,Bretagne,,1050,1050
Trainel,48.4147,3.4408,France,FR,Grand Est,,1050,1050
Bertholène,44.3944,2.7786,France,FR,Occitanie,,1050,1050
Buschwiller,47.5583,7.5075,France,FR,Grand Est,,1049,1049
Saint-Lager,46.1117,4.6728,France,FR,Auvergne-Rhône-Alpes,,1049,1049
Saint-Gengoux-le-National,46.6139,4.6633,France,FR,Bourgogne-Franche-Comté,,1049,1049
La Boissière-du-Doré,47.2319,-1.2200,France,FR,Pays de la Loire,,1049,1049
Verzenay,49.1586,4.1453,France,FR,Grand Est,,1049,1049
Villeperdue,47.2008,0.6322,France,FR,Centre-Val de Loire,,1049,1049
Lamure-sur-Azergues,46.0625,4.4919,France,FR,Auvergne-Rhône-Alpes,,1049,1049
Le Montat,44.3800,1.4489,France,FR,Occitanie,,1049,1049
Metzeral,48.0122,7.0703,France,FR,Grand Est,,1049,1049
Louvie-Juzon,43.0872,-0.4183,France,FR,Nouvelle-Aquitaine,,1049,1049
Husseren-Wesserling,47.8806,6.9850,France,FR,Grand Est,,1048,1048
Rehainviller,48.5608,6.4689,France,FR,Grand Est,,1048,1048
Jarcieu,45.3339,4.9464,France,FR,Auvergne-Rhône-Alpes,,1048,1048
Fontenay-sur-Eure,48.3964,1.4069,France,FR,Centre-Val de Loire,,1048,1048
Saint-Cyr-les-Vignes,45.6772,4.3003,France,FR,Auvergne-Rhône-Alpes,,1048,1048
Le Ménil,47.9072,6.7828,France,FR,Grand Est,,1048,1048
Beaumont-du-Périgord,44.7697,0.7669,France,FR,Nouvelle-Aquitaine,,1048,1048
Auriac-sur-Vendinelle,43.5242,1.8261,France,FR,Occitanie,,1048,1048
Messeix,45.6169,2.5417,France,FR,Auvergne-Rhône-Alpes,,1048,1048
Saint-Genouph,47.3783,0.5986,France,FR,Centre-Val de Loire,,1047,1047
Grainville-sur-Odon,49.1383,-0.5294,France,FR,Normandie,,1047,1047
Carnières,50.1678,3.3467,France,FR,Hauts-de-France,,1047,1047
Norroy-le-Veneur,49.1822,6.1033,France,FR,Grand Est,,1047,1047
Neffiès,43.5336,3.3300,France,FR,Occitanie,,1047,1047
Givonne,49.7206,4.9881,France,FR,Grand Est,,1047,1047
Castelnau d’Auzan,43.9483,0.0858,France,FR,Occitanie,,1047,1047
Le Vivier-sur-Mer,48.6022,-1.7742,France,FR,Bretagne,,1046,1046
Yainville,49.4525,0.8300,France,FR,Normandie,,1046,1046
Uzel,48.2794,-2.8414,France,FR,Bretagne,,1046,1046
Soucht,48.9586,7.3353,France,FR,Grand Est,,1046,1046
Châtenay-sur-Seine,48.4183,3.0944,France,FR,Île-de-France,,1046,1046
Uzemain,48.0856,6.3450,France,FR,Grand Est,,1046,1046
Bussac-Forêt,45.2125,-0.3697,France,FR,Nouvelle-Aquitaine,,1046,1046
